Timestamp,Open,High,Low,Close,Volume
2023-03-01 21:00:00,1642.54,1659.1,1639.12,1657.01,20092.7976
2023-03-01 22:00:00,1657.0,1658.2,1648.0,1656.53,10894.5811
2023-03-01 23:00:00,1656.52,1666.19,1652.91,1665.22,23711.0655
2023-03-02 00:00:00,1665.23,1677.86,1658.44,1658.85,25453.2457
2023-03-02 01:00:00,1658.86,1660.99,1644.43,1650.0,23185.1888
2023-03-02 02:00:00,1650.0,1652.4,1644.99,1648.18,11901.1813
2023-03-02 03:00:00,1648.18,1651.07,1644.12,1647.94,11597.008
2023-03-02 04:00:00,1647.95,1651.41,1646.29,1651.25,7941.54
2023-03-02 05:00:00,1651.25,1651.47,1642.02,1644.42,8665.0386
2023-03-02 06:00:00,1644.42,1648.15,1639.08,1645.44,15774.4492
2023-03-02 07:00:00,1645.45,1646.18,1640.23,1644.22,13372.9794
2023-03-02 08:00:00,1644.21,1648.69,1637.72,1646.6,23990.2284
2023-03-02 09:00:00,1646.6,1647.59,1641.0,1642.08,11541.0272
2023-03-02 10:00:00,1642.08,1643.11,1637.57,1640.81,12064.0812
2023-03-02 11:00:00,1640.81,1645.34,1640.29,1644.49,9998.5986
2023-03-02 12:00:00,1644.49,1645.26,1632.38,1634.99,19802.2738
2023-03-02 13:00:00,1634.99,1637.99,1626.19,1628.33,36153.0197
2023-03-02 14:00:00,1628.33,1631.35,1619.18,1626.88,33609.5691
2023-03-02 15:00:00,1626.87,1631.93,1622.78,1628.31,18768.8335
2023-03-02 16:00:00,1628.31,1631.0,1621.45,1625.03,18309.4401
2023-03-02 17:00:00,1625.02,1628.95,1621.72,1625.05,10319.6939
2023-03-02 18:00:00,1625.05,1638.97,1622.86,1638.0,15203.7748
2023-03-02 19:00:00,1637.99,1652.48,1637.96,1648.48,34174.7409
2023-03-02 20:00:00,1648.47,1651.51,1642.37,1644.33,15229.9466
2023-03-02 21:00:00,1644.33,1647.42,1640.51,1640.51,22894.4606
2023-03-02 22:00:00,1640.52,1658.0,1640.51,1648.78,12070.0158
2023-03-02 23:00:00,1648.78,1650.86,1644.3,1647.86,11003.473
2023-03-03 00:00:00,1647.86,1649.25,1642.11,1643.06,10830.2251
2023-03-03 01:00:00,1643.07,1643.63,1544.39,1552.79,215067.0937
2023-03-03 02:00:00,1552.83,1570.34,1549.19,1564.33,66354.4731
2023-03-03 03:00:00,1564.32,1568.92,1560.48,1565.44,25546.5497
2023-03-03 04:00:00,1565.43,1573.31,1562.39,1571.13,21988.599
2023-03-03 05:00:00,1571.12,1576.52,1566.2,1566.43,23345.4538
2023-03-03 06:00:00,1566.42,1570.18,1563.87,1565.32,22335.8964
2023-03-03 07:00:00,1565.33,1571.46,1563.15,1568.08,15375.5871
2023-03-03 08:00:00,1568.09,1573.15,1566.13,1571.95,17515.3911
2023-03-03 09:00:00,1571.95,1574.42,1565.9,1566.83,18451.8747
2023-03-03 10:00:00,1566.82,1569.78,1565.08,1565.4,12521.8611
2023-03-03 11:00:00,1565.41,1566.8,1563.91,1564.57,11697.772
2023-03-03 12:00:00,1564.57,1566.28,1561.45,1565.54,13679.8746
2023-03-03 13:00:00,1565.54,1574.43,1560.56,1573.32,30031.9017
2023-03-03 14:00:00,1573.31,1580.87,1570.15,1571.35,35607.7894
2023-03-03 15:00:00,1571.35,1575.87,1564.09,1566.5,36710.5817
2023-03-03 16:00:00,1566.51,1569.48,1565.41,1569.08,33606.2588
2023-03-03 17:00:00,1569.07,1574.66,1569.07,1572.15,13670.307
2023-03-03 18:00:00,1572.16,1573.38,1550.75,1559.82,31412.8242
2023-03-03 19:00:00,1559.81,1568.58,1557.06,1565.39,14781.7676
2023-03-03 20:00:00,1565.4,1567.16,1558.02,1559.31,12228.421
2023-03-03 21:00:00,1559.31,1562.32,1547.21,1559.44,30021.7252
2023-03-03 22:00:00,1559.44,1568.29,1558.72,1566.97,11396.8663
2023-03-03 23:00:00,1566.97,1571.29,1566.61,1569.45,18637.5033
2023-03-04 00:00:00,1569.45,1575.59,1568.19,1574.76,17015.168
2023-03-04 01:00:00,1574.76,1577.53,1570.96,1571.18,9864.8199
2023-03-04 02:00:00,1571.19,1573.11,1571.18,1571.85,5468.6458
2023-03-04 03:00:00,1571.85,1571.91,1569.48,1570.84,4873.1873
2023-03-04 04:00:00,1570.85,1572.91,1568.43,1570.39,7763.1351
2023-03-04 05:00:00,1570.4,1570.4,1562.71,1566.99,9178.6065
2023-03-04 06:00:00,1566.99,1572.57,1565.28,1570.18,8380.2502
2023-03-04 07:00:00,1570.19,1571.0,1568.36,1568.83,4274.5329
2023-03-04 08:00:00,1568.83,1569.49,1567.09,1567.96,5635.3416
2023-03-04 09:00:00,1567.96,1570.68,1567.9,1569.42,6803.9003
2023-03-04 10:00:00,1569.43,1571.23,1566.62,1567.9,7011.0533
2023-03-04 11:00:00,1567.89,1570.4,1567.6,1569.24,6119.311
2023-03-04 12:00:00,1569.24,1572.12,1567.5,1571.28,6819.4771
2023-03-04 13:00:00,1571.29,1571.29,1568.07,1568.26,7638.242
2023-03-04 14:00:00,1568.25,1570.39,1566.17,1567.3,7044.8637
2023-03-04 15:00:00,1567.3,1569.0,1561.64,1561.87,12102.6868
2023-03-04 16:00:00,1561.88,1565.64,1560.0,1564.33,9840.996
2023-03-04 17:00:00,1564.32,1565.14,1561.81,1562.19,6772.4557
2023-03-04 18:00:00,1562.2,1564.7,1557.1,1563.51,12881.0843
2023-03-04 19:00:00,1563.51,1564.54,1558.0,1559.47,10076.8283
2023-03-04 20:00:00,1559.48,1560.79,1549.12,1557.65,32298.3217
2023-03-04 21:00:00,1557.65,1560.64,1549.27,1557.07,19216.2909
2023-03-04 22:00:00,1557.08,1568.67,1553.7,1561.55,12828.8086
2023-03-04 23:00:00,1561.56,1567.33,1560.86,1566.73,7732.2536
2023-03-05 00:00:00,1566.74,1570.42,1564.57,1570.15,13475.2748
2023-03-05 01:00:00,1570.15,1588.77,1567.7,1582.11,43125.137
2023-03-05 02:00:00,1582.11,1583.23,1553.05,1566.39,32641.5342
2023-03-05 03:00:00,1566.4,1569.72,1566.39,1567.85,8453.9935
2023-03-05 04:00:00,1567.86,1573.57,1567.71,1571.87,7449.8342
2023-03-05 05:00:00,1571.88,1572.05,1569.04,1570.35,5194.8082
2023-03-05 06:00:00,1570.36,1572.0,1568.76,1571.3,5060.2647
2023-03-05 07:00:00,1571.3,1571.45,1568.02,1568.62,5824.7263
2023-03-05 08:00:00,1568.61,1570.87,1564.7,1565.88,8251.806
2023-03-05 09:00:00,1565.89,1569.84,1564.03,1568.67,8928.1792
2023-03-05 10:00:00,1568.66,1573.07,1568.17,1570.92,9414.1848
2023-03-05 11:00:00,1570.91,1571.77,1568.49,1568.5,5933.3942
2023-03-05 12:00:00,1568.49,1571.06,1568.0,1569.4,7651.7422
2023-03-05 13:00:00,1569.4,1574.31,1569.31,1572.69,10881.6877
2023-03-05 14:00:00,1572.68,1573.77,1568.25,1568.53,10136.8282
2023-03-05 15:00:00,1568.54,1572.53,1568.1,1569.22,7171.016
2023-03-05 16:00:00,1569.21,1571.59,1566.93,1570.26,13346.9755
2023-03-05 17:00:00,1570.25,1571.91,1568.12,1568.6,4688.4124
2023-03-05 18:00:00,1568.6,1569.5,1567.27,1568.2,5729.9373
2023-03-05 19:00:00,1568.21,1569.26,1563.0,1566.22,9342.9209
2023-03-05 20:00:00,1566.22,1570.58,1565.8,1569.54,6526.4337
2023-03-05 21:00:00,1569.55,1579.45,1558.01,1572.06,25711.93
2023-03-05 22:00:00,1572.05,1572.06,1560.54,1565.59,27737.0256
2023-03-05 23:00:00,1565.59,1566.73,1556.15,1564.58,16562.6949
2023-03-06 00:00:00,1564.57,1569.48,1559.02,1567.9,10726.7047
2023-03-06 01:00:00,1567.9,1572.8,1557.76,1561.58,23132.2005
2023-03-06 02:00:00,1561.58,1564.99,1556.42,1562.63,20604.5063
2023-03-06 03:00:00,1562.63,1564.69,1560.87,1562.59,5737.8641
2023-03-06 04:00:00,1562.58,1564.34,1558.74,1559.51,6673.776
2023-03-06 05:00:00,1559.5,1560.32,1554.44,1560.11,10904.7104
2023-03-06 06:00:00,1560.11,1563.87,1559.95,1562.94,7209.2057
2023-03-06 07:00:00,1562.95,1565.41,1561.07,1561.18,6788.1273
2023-03-06 08:00:00,1561.19,1566.39,1557.57,1564.44,10717.4688
2023-03-06 09:00:00,1564.44,1566.05,1560.85,1565.53,8119.6954
2023-03-06 10:00:00,1565.53,1568.42,1563.59,1567.45,10254.9522
2023-03-06 11:00:00,1567.46,1568.22,1562.62,1563.33,9119.096
2023-03-06 12:00:00,1563.32,1566.73,1561.46,1564.47,12082.8819
2023-03-06 13:00:00,1564.47,1571.59,1563.7,1570.57,13610.0596
2023-03-06 14:00:00,1570.57,1575.0,1568.04,1571.29,15215.5501
2023-03-06 15:00:00,1571.28,1583.49,1569.57,1578.0,28107.4052
2023-03-06 16:00:00,1578.0,1580.83,1571.95,1576.24,18753.4871
2023-03-06 17:00:00,1576.24,1576.63,1572.76,1574.0,8228.6701
2023-03-06 18:00:00,1574.01,1577.08,1572.26,1573.96,7696.5692
2023-03-06 19:00:00,1573.96,1574.71,1563.0,1566.19,21091.5226
2023-03-06 20:00:00,1566.19,1567.81,1560.75,1561.24,10871.8592
2023-03-06 21:00:00,1561.24,1568.62,1559.41,1566.72,8387.0911
2023-03-06 22:00:00,1566.72,1571.33,1566.64,1569.38,7183.9184
2023-03-06 23:00:00,1569.38,1572.0,1564.6,1565.84,26491.9792
2023-03-07 00:00:00,1565.84,1566.03,1561.48,1565.73,12424.5897
2023-03-07 01:00:00,1565.72,1575.0,1565.23,1574.11,17906.1091
2023-03-07 02:00:00,1574.11,1577.94,1571.62,1577.27,8876.7425
2023-03-07 03:00:00,1577.26,1584.49,1574.54,1575.1,15216.3868
2023-03-07 04:00:00,1575.1,1576.66,1574.19,1575.7,5151.419
2023-03-07 05:00:00,1575.7,1575.84,1573.24,1573.97,4675.3481
2023-03-07 06:00:00,1573.98,1574.22,1571.0,1573.04,7860.1044
2023-03-07 07:00:00,1573.03,1573.79,1570.69,1571.35,8499.0375
2023-03-07 08:00:00,1571.34,1571.39,1567.92,1570.78,7897.3124
2023-03-07 09:00:00,1570.77,1571.04,1563.83,1565.95,13821.4906
2023-03-07 10:00:00,1565.94,1569.61,1562.82,1563.68,9771.3269
2023-03-07 11:00:00,1563.67,1566.35,1562.34,1563.42,10968.7561
2023-03-07 12:00:00,1563.43,1568.0,1562.06,1567.76,9559.244
2023-03-07 13:00:00,1567.75,1568.41,1563.11,1564.0,9465.8079
2023-03-07 14:00:00,1564.01,1567.02,1557.01,1562.14,24199.6259
2023-03-07 15:00:00,1562.15,1573.0,1536.14,1560.79,111694.6957
2023-03-07 16:00:00,1560.71,1564.19,1547.59,1554.08,27331.5355
2023-03-07 17:00:00,1554.08,1565.61,1553.03,1561.72,20962.2045
2023-03-07 18:00:00,1561.72,1563.16,1552.41,1555.18,12727.1303
2023-03-07 19:00:00,1555.18,1558.27,1549.25,1551.26,17428.9234
2023-03-07 20:00:00,1551.26,1553.02,1543.1,1548.2,22835.1524
2023-03-07 21:00:00,1548.2,1555.18,1544.2,1550.5,28465.7691
2023-03-07 22:00:00,1550.5,1554.84,1543.19,1553.28,12859.2331
2023-03-07 23:00:00,1553.28,1563.98,1551.76,1561.96,17349.9583
2023-03-08 00:00:00,1561.95,1570.89,1561.95,1567.63,20120.8062
2023-03-08 01:00:00,1567.62,1568.93,1562.47,1563.25,8843.7857
2023-03-08 02:00:00,1563.24,1565.81,1560.02,1561.25,6649.164
2023-03-08 03:00:00,1561.24,1562.85,1557.62,1562.31,10201.2065
2023-03-08 04:00:00,1562.32,1563.48,1559.77,1562.84,6002.6021
2023-03-08 05:00:00,1562.85,1563.13,1548.66,1551.12,26268.4223
2023-03-08 06:00:00,1551.13,1555.69,1548.0,1554.14,11568.2249
2023-03-08 07:00:00,1554.14,1555.12,1550.37,1551.29,7660.9036
2023-03-08 08:00:00,1551.29,1555.0,1549.67,1552.58,14500.5362
2023-03-08 09:00:00,1552.58,1556.66,1552.07,1555.81,7329.207
2023-03-08 10:00:00,1555.82,1560.56,1555.09,1558.98,11830.5234
2023-03-08 11:00:00,1558.98,1561.91,1556.78,1557.23,9546.4848
2023-03-08 12:00:00,1557.22,1560.36,1551.38,1553.91,26895.4282
2023-03-08 13:00:00,1553.9,1556.33,1549.35,1551.58,25251.2636
2023-03-08 14:00:00,1551.59,1559.28,1545.34,1548.14,33047.3311
2023-03-08 15:00:00,1548.15,1566.02,1541.2,1560.39,49732.9253
2023-03-08 16:00:00,1560.39,1565.25,1553.11,1560.44,19334.5102
2023-03-08 17:00:00,1560.44,1561.1,1553.84,1554.41,10568.0416
2023-03-08 18:00:00,1554.4,1556.38,1548.45,1553.21,14424.0988
2023-03-08 19:00:00,1553.22,1556.46,1550.81,1552.73,12015.4299
2023-03-08 20:00:00,1552.72,1561.29,1549.7,1560.08,14473.7668
2023-03-08 21:00:00,1560.08,1561.06,1548.42,1553.02,36052.6163
2023-03-08 22:00:00,1553.02,1553.88,1541.0,1545.59,19188.2761
2023-03-08 23:00:00,1545.59,1548.19,1523.61,1532.38,58596.2112
2023-03-09 00:00:00,1532.38,1539.33,1531.13,1535.85,20152.1391
2023-03-09 01:00:00,1535.86,1539.61,1531.03,1537.82,12578.915
2023-03-09 02:00:00,1537.82,1545.0,1537.81,1542.85,13537.0334
2023-03-09 03:00:00,1542.84,1543.82,1540.06,1541.74,8444.4796
2023-03-09 04:00:00,1541.74,1541.82,1537.57,1538.41,8748.9445
2023-03-09 05:00:00,1538.41,1540.2,1537.34,1537.76,7484.319
2023-03-09 06:00:00,1537.77,1541.63,1536.04,1541.01,8394.2114
2023-03-09 07:00:00,1541.01,1541.02,1536.31,1536.91,10919.4992
2023-03-09 08:00:00,1536.92,1539.09,1522.52,1532.35,34875.2059
2023-03-09 09:00:00,1532.34,1535.26,1528.25,1532.29,15293.8006
2023-03-09 10:00:00,1532.3,1534.51,1527.28,1533.49,16833.2801
2023-03-09 11:00:00,1533.49,1535.5,1532.69,1535.32,8883.9923
2023-03-09 12:00:00,1535.31,1535.33,1529.8,1531.98,11887.2839
2023-03-09 13:00:00,1531.97,1540.0,1527.04,1539.04,26637.2662
2023-03-09 14:00:00,1539.04,1546.45,1538.04,1539.91,26442.1107
2023-03-09 15:00:00,1539.91,1544.03,1532.62,1534.04,13914.2921
2023-03-09 16:00:00,1534.05,1537.81,1521.8,1526.82,28804.6301
2023-03-09 17:00:00,1526.83,1530.27,1522.83,1529.44,16175.5423
2023-03-09 18:00:00,1529.43,1530.99,1502.54,1505.75,71016.8334
2023-03-09 19:00:00,1505.74,1505.79,1480.8,1488.27,65596.9646
2023-03-09 20:00:00,1488.27,1490.4,1408.0,1414.7,167449.3475
2023-03-09 21:00:00,1414.7,1444.75,1414.49,1432.1,73527.7758
2023-03-09 22:00:00,1432.09,1448.22,1431.83,1432.54,28063.2068
2023-03-09 23:00:00,1432.54,1439.49,1428.5,1437.32,22824.0629
2023-03-10 00:00:00,1437.32,1437.5,1421.18,1425.9,46843.1993
2023-03-10 01:00:00,1425.9,1432.96,1409.23,1429.74,70200.2986
2023-03-10 02:00:00,1429.74,1433.67,1425.0,1425.76,21581.7799
2023-03-10 03:00:00,1425.75,1430.81,1422.03,1426.34,15403.807
2023-03-10 04:00:00,1426.35,1426.7,1412.21,1415.51,35223.3557
2023-03-10 05:00:00,1415.52,1423.53,1410.71,1420.08,20313.174
2023-03-10 06:00:00,1420.09,1421.94,1403.78,1406.57,35074.7398
2023-03-10 07:00:00,1406.56,1413.87,1391.56,1412.27,58463.257
2023-03-10 08:00:00,1412.27,1413.0,1403.33,1407.42,14911.8369
2023-03-10 09:00:00,1407.41,1407.84,1396.31,1396.88,27617.4681
2023-03-10 10:00:00,1396.89,1402.85,1368.39,1379.56,87661.2412
2023-03-10 11:00:00,1379.55,1388.8,1373.97,1384.6,40356.4963
2023-03-10 12:00:00,1384.61,1400.72,1383.66,1396.08,37396.2196
2023-03-10 13:00:00,1396.07,1434.68,1392.29,1424.63,90133.6671
2023-03-10 14:00:00,1424.64,1425.05,1382.0,1401.23,68801.5404
2023-03-10 15:00:00,1401.24,1420.39,1397.02,1417.03,43705.8948
2023-03-10 16:00:00,1417.03,1439.43,1410.0,1414.99,47535.0319
2023-03-10 17:00:00,1414.99,1419.4,1399.99,1407.41,32437.9945
2023-03-10 18:00:00,1407.42,1415.25,1401.97,1403.85,24524.1006
2023-03-10 19:00:00,1403.85,1426.24,1403.62,1423.5,19256.9448
2023-03-10 20:00:00,1423.49,1427.5,1415.07,1417.93,15045.8012
2023-03-10 21:00:00,1417.94,1428.52,1406.46,1424.61,38982.8297
2023-03-10 22:00:00,1424.6,1429.51,1416.27,1424.15,37296.7571
2023-03-10 23:00:00,1424.15,1433.45,1422.73,1426.44,31495.0154
2023-03-11 00:00:00,1426.43,1441.98,1424.57,1435.57,54175.6831
2023-03-11 01:00:00,1435.57,1476.0,1435.54,1466.24,94253.2622
2023-03-11 02:00:00,1466.24,1473.25,1457.47,1464.84,99426.315
2023-03-11 03:00:00,1464.84,1465.54,1453.14,1458.31,82282.9246
2023-03-11 04:00:00,1458.32,1462.74,1447.56,1460.33,77822.5882
2023-03-11 05:00:00,1460.34,1466.91,1456.88,1462.17,50875.466
2023-03-11 06:00:00,1462.17,1462.97,1446.8,1457.19,61853.1569
2023-03-11 07:00:00,1457.2,1463.0,1414.15,1416.65,114719.0403
2023-03-11 08:00:00,1416.66,1450.51,1408.4,1434.26,95320.4882
2023-03-11 09:00:00,1434.26,1441.0,1425.23,1434.86,60144.25
2023-03-11 10:00:00,1434.86,1438.45,1425.28,1426.22,55151.1498
2023-03-11 11:00:00,1426.21,1430.53,1416.57,1427.1,86347.3078
2023-03-11 12:00:00,1427.1,1434.28,1425.55,1426.26,36972.1443
2023-03-11 13:00:00,1426.25,1435.9,1426.11,1429.29,24920.8484
2023-03-11 14:00:00,1429.3,1436.0,1427.54,1432.44,35619.8602
2023-03-11 15:00:00,1432.45,1436.0,1426.11,1428.01,27571.9933
2023-03-11 16:00:00,1428.0,1433.38,1422.32,1431.93,41538.7231
2023-03-11 17:00:00,1431.94,1455.97,1430.26,1449.43,62331.22
2023-03-11 18:00:00,1449.44,1457.04,1445.64,1448.59,48812.1155
2023-03-11 19:00:00,1448.59,1452.19,1443.87,1449.22,27683.5299
2023-03-11 20:00:00,1449.22,1470.0,1449.21,1466.21,58938.7436
2023-03-11 21:00:00,1466.2,1469.19,1457.51,1465.03,33629.6737
2023-03-11 22:00:00,1465.04,1468.92,1457.38,1459.69,19666.5524
2023-03-11 23:00:00,1459.68,1478.07,1458.38,1471.97,24802.5836
2023-03-12 00:00:00,1471.93,1472.9,1460.0,1463.94,30715.742
2023-03-12 01:00:00,1463.94,1468.54,1460.73,1463.72,31174.6632
2023-03-12 02:00:00,1463.71,1466.18,1449.9,1465.63,41109.6054
2023-03-12 03:00:00,1465.64,1475.05,1462.9,1467.0,36029.653
2023-03-12 04:00:00,1467.0,1467.98,1460.45,1465.42,20688.9442
2023-03-12 05:00:00,1465.42,1471.44,1462.74,1462.98,23541.3966
2023-03-12 06:00:00,1462.99,1464.98,1457.48,1458.43,17843.4152
2023-03-12 07:00:00,1458.43,1462.43,1453.64,1459.56,20167.8813
2023-03-12 08:00:00,1459.57,1464.03,1457.97,1463.22,17367.0892
2023-03-12 09:00:00,1463.21,1466.23,1459.08,1460.39,17460.8145
2023-03-12 10:00:00,1460.38,1464.36,1459.36,1463.74,12697.7939
2023-03-12 11:00:00,1463.74,1467.53,1463.0,1465.17,24230.9113
2023-03-12 12:00:00,1465.18,1465.18,1448.3,1458.91,30592.878
2023-03-12 13:00:00,1458.91,1466.16,1456.27,1457.93,29437.0916
2023-03-12 14:00:00,1457.92,1460.93,1451.51,1454.33,43392.3517
2023-03-12 15:00:00,1454.32,1458.47,1450.13,1455.88,26660.1964
2023-03-12 16:00:00,1455.88,1465.0,1453.74,1462.43,20746.7242
2023-03-12 17:00:00,1462.43,1521.98,1461.62,1514.98,114494.3729
2023-03-12 18:00:00,1514.98,1548.8,1512.0,1532.1,103206.2451
2023-03-12 19:00:00,1532.1,1539.5,1510.16,1512.57,83136.0055
2023-03-12 20:00:00,1512.58,1546.99,1510.72,1541.09,50377.5875
2023-03-12 21:00:00,1541.1,1542.35,1532.19,1541.12,19248.3075
2023-03-12 22:00:00,1541.11,1594.19,1527.33,1564.31,119626.5751
2023-03-12 23:00:00,1564.31,1583.16,1561.01,1580.33,68408.8476
2023-03-13 00:00:00,1580.33,1622.6,1573.07,1611.88,113644.6614
2023-03-13 01:00:00,1611.89,1614.19,1597.49,1599.23,42419.9847
2023-03-13 02:00:00,1599.22,1601.89,1583.64,1589.3,66770.3243
2023-03-13 03:00:00,1589.29,1595.56,1584.45,1588.43,28313.5213
2023-03-13 04:00:00,1588.42,1602.29,1587.84,1594.93,47660.9258
2023-03-13 05:00:00,1594.94,1600.63,1593.3,1599.48,17147.0831
2023-03-13 06:00:00,1599.48,1606.0,1593.92,1601.91,24533.9046
2023-03-13 07:00:00,1601.91,1615.64,1598.92,1606.84,41126.2233
2023-03-13 08:00:00,1606.84,1608.33,1586.11,1586.85,50137.9038
2023-03-13 09:00:00,1586.85,1593.68,1565.0,1570.76,65451.1791
2023-03-13 10:00:00,1570.75,1586.55,1569.28,1583.55,35627.5419
2023-03-13 11:00:00,1583.56,1586.55,1574.67,1581.07,25137.2248
2023-03-13 12:00:00,1581.07,1584.0,1572.54,1582.31,28923.6349
2023-03-13 13:00:00,1582.32,1606.64,1579.56,1598.37,101477.9215
2023-03-13 14:00:00,1598.38,1649.0,1593.23,1643.34,135123.3935
2023-03-13 15:00:00,1643.34,1693.49,1643.12,1664.68,163649.6273
2023-03-13 16:00:00,1664.69,1681.28,1646.86,1663.49,66188.2808
2023-03-13 17:00:00,1663.49,1673.33,1651.12,1669.36,35340.443
2023-03-13 18:00:00,1669.36,1677.36,1660.74,1676.84,25646.1919
2023-03-13 19:00:00,1676.85,1685.0,1670.0,1677.68,37544.9628
2023-03-13 20:00:00,1677.69,1678.99,1660.05,1665.42,23884.0537
2023-03-13 21:00:00,1665.42,1673.33,1661.94,1667.28,13509.1373
2023-03-13 22:00:00,1667.28,1681.72,1667.27,1680.3,17871.4681
2023-03-13 23:00:00,1680.3,1680.5,1661.42,1673.45,20934.0124
2023-03-14 00:00:00,1673.44,1679.0,1666.06,1667.48,33067.4287
2023-03-14 01:00:00,1667.47,1677.44,1660.88,1675.33,36302.6088
2023-03-14 02:00:00,1675.34,1684.0,1669.47,1669.78,27051.6418
2023-03-14 03:00:00,1669.78,1678.16,1668.0,1677.57,19205.1671
2023-03-14 04:00:00,1677.57,1677.83,1670.78,1675.26,18870.5945
2023-03-14 05:00:00,1675.26,1695.0,1666.0,1672.26,58553.7021
2023-03-14 06:00:00,1672.27,1678.61,1668.82,1672.01,22609.3714
2023-03-14 07:00:00,1672.01,1676.77,1658.54,1666.63,30219.0246
2023-03-14 08:00:00,1666.63,1670.0,1655.24,1665.55,31277.93
2023-03-14 09:00:00,1665.55,1668.83,1660.87,1667.84,20590.8129
2023-03-14 10:00:00,1667.84,1683.94,1662.8,1681.27,29319.3733
2023-03-14 11:00:00,1681.27,1689.9,1673.83,1683.65,52344.9663
2023-03-14 12:00:00,1683.65,1740.0,1671.5,1735.36,193253.2664
2023-03-14 13:00:00,1735.36,1765.0,1725.0,1732.45,150577.091
2023-03-14 14:00:00,1732.45,1780.02,1721.03,1758.9,72577.594
2023-03-14 15:00:00,1758.9,1777.07,1754.91,1770.03,54844.6393
2023-03-14 16:00:00,1770.03,1775.21,1750.0,1763.92,41383.822
2023-03-14 17:00:00,1763.91,1767.12,1748.17,1755.72,42038.878
2023-03-14 18:00:00,1755.73,1758.13,1725.13,1727.24,73520.9695
2023-03-14 19:00:00,1727.24,1736.99,1684.87,1720.3,98582.424
2023-03-14 20:00:00,1720.3,1727.0,1693.77,1700.23,39839.0582
2023-03-14 21:00:00,1700.23,1702.92,1659.29,1695.37,72209.3294
2023-03-14 22:00:00,1695.38,1710.0,1690.47,1701.4,41456.8804
2023-03-14 23:00:00,1701.4,1706.46,1696.87,1699.4,23624.6618
2023-03-15 00:00:00,1699.41,1704.04,1679.95,1699.76,46972.1881
2023-03-15 01:00:00,1699.76,1716.9,1699.3,1709.42,53617.2414
2023-03-15 02:00:00,1709.42,1714.95,1704.3,1707.97,15205.4462
2023-03-15 03:00:00,1707.98,1708.76,1697.83,1701.76,14027.2447
2023-03-15 04:00:00,1701.76,1704.76,1698.58,1702.8,11227.1175
2023-03-15 05:00:00,1702.79,1708.0,1696.73,1698.57,13877.2069
2023-03-15 06:00:00,1698.57,1705.33,1692.65,1701.73,17542.4844
2023-03-15 07:00:00,1701.74,1706.73,1696.69,1705.13,14101.4738
2023-03-15 08:00:00,1705.12,1705.5,1694.94,1697.81,16398.0612
2023-03-15 09:00:00,1697.82,1698.99,1682.01,1686.71,24598.5027
2023-03-15 10:00:00,1686.71,1691.83,1674.95,1678.57,34126.7099
2023-03-15 11:00:00,1678.56,1682.59,1650.54,1679.92,67743.5229
2023-03-15 12:00:00,1679.91,1698.29,1655.0,1676.22,85614.6281
2023-03-15 13:00:00,1676.22,1694.31,1664.61,1666.82,51915.6089
2023-03-15 14:00:00,1666.82,1677.64,1628.94,1654.97,98646.4632
2023-03-15 15:00:00,1654.97,1656.49,1625.56,1634.04,77394.4955
2023-03-15 16:00:00,1634.03,1644.09,1612.25,1616.01,76729.8382
2023-03-15 17:00:00,1616.01,1632.3,1611.0,1629.52,50539.3933
2023-03-15 18:00:00,1629.52,1648.53,1620.58,1647.11,59254.9983
2023-03-15 19:00:00,1647.1,1655.41,1634.89,1647.99,55779.9301
2023-03-15 20:00:00,1648.0,1653.17,1637.72,1647.04,23227.7264
2023-03-15 21:00:00,1647.04,1654.4,1646.0,1653.8,14007.0757
2023-03-15 22:00:00,1653.79,1664.64,1641.12,1648.29,22417.3934
2023-03-15 23:00:00,1648.28,1655.12,1644.66,1649.96,18177.7325
2023-03-16 00:00:00,1649.95,1659.71,1638.9,1640.18,32158.7723
2023-03-16 01:00:00,1640.18,1648.51,1632.18,1645.61,25777.9814
2023-03-16 02:00:00,1645.61,1654.64,1644.36,1649.76,17181.1287
2023-03-16 03:00:00,1649.76,1651.11,1641.66,1646.31,18230.8606
2023-03-16 04:00:00,1646.3,1648.47,1636.6,1640.44,31850.915
2023-03-16 05:00:00,1640.44,1648.95,1636.83,1644.31,20236.7588
2023-03-16 06:00:00,1644.31,1654.71,1643.88,1652.83,22877.1616
2023-03-16 07:00:00,1652.83,1659.9,1649.09,1655.57,25255.1496
2023-03-16 08:00:00,1655.56,1657.56,1650.83,1653.68,17572.4673
2023-03-16 09:00:00,1653.68,1665.0,1639.22,1653.23,37332.3442
2023-03-16 10:00:00,1653.22,1669.99,1646.19,1664.56,38965.8724
2023-03-16 11:00:00,1664.55,1665.29,1656.99,1660.36,21061.8636
2023-03-16 12:00:00,1660.37,1662.65,1645.85,1650.42,29692.7134
2023-03-16 13:00:00,1650.42,1659.2,1635.96,1657.16,37200.8455
2023-03-16 14:00:00,1657.17,1666.73,1645.73,1659.16,34124.0748
2023-03-16 15:00:00,1659.15,1666.62,1652.66,1663.06,28175.1632
2023-03-16 16:00:00,1663.06,1664.87,1654.0,1660.99,30564.2283
2023-03-16 17:00:00,1661.0,1662.4,1652.88,1656.25,23094.3137
2023-03-16 18:00:00,1656.25,1662.29,1654.45,1661.25,17933.056
2023-03-16 19:00:00,1661.24,1691.42,1660.64,1679.64,41777.9229
